,id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,Property Type,Stay Type
20011,16018094,69545883,2,127,40.75381,-73.97125,1,899.0,2,2,2016-12-09,0.06,12,365,0,1
20012,16018596,24444281,2,94,40.82204,-73.94517,1,40.0,5,4,2018-09-22,0.22,1,0,0,1
20013,16019792,104188124,1,60,40.63291,-73.94302,0,70.0,2,62,2019-07-02,1.94,1,40,0,1
20014,16023497,1447642,1,85,40.68309,-73.98529,0,340.0,3,12,2019-07-03,0.4,1,63,0,1
20015,16024539,1622733,1,91,40.72413,-73.9509,0,75.0,2,14,2019-06-08,0.7,1,93,0,1
20016,16025835,24296233,3,11,40.75555,-73.76515,0,53.0,6,0,NA,0.0,1,66,1,1
20017,16026000,34320426,2,127,40.75976,-73.97178,1,90.0,1,6,2017-04-07,0.19,1,0,0,1
20018,16026135,23006467,3,84,40.70564,-73.89246,1,105.0,12,0,NA,0.0,1,0,1,1
20019,16026567,13394035,1,214,40.70875,-73.94478,1,49.0,20,85,2019-05-27,2.74,1,35,0,1
20020,16026815,104254967,3,117,40.75559,-73.9208,1,95.0,2,62,2019-07-01,1.96,1,118,0,1
20021,16027312,46627258,2,201,40.7806,-73.95178,0,155.0,21,9,2018-07-26,0.28,1,0,0,1
20022,16027606,104262874,1,13,40.67776,-73.92754,2,40.0,4,17,2018-10-08,0.53,1,0,0,1
20023,16027709,50087191,1,214,40.7082,-73.94476,1,47.0,1,5,2019-02-01,0.74,1,4,0,1
20024,16027733,53179388,2,201,40.77261,-73.94995,0,190.0,30,0,NA,0.0,10,180,1,0
20025,16028015,63393629,2,127,40.7635,-73.97677,0,700.0,10,15,2019-06-20,1.27,1,302,0,1
20026,16028674,104273977,2,119,40.72008,-73.98865,1,109.0,1,3,2018-09-01,0.18,3,0,0,1
20027,16029127,64065593,2,127,40.75246,-73.97356,0,198.0,2,27,2019-05-03,0.88,13,246,0,1
20028,16032177,26784331,2,34,40.74344,-73.99506,0,149.0,2,8,2017-01-28,0.25,1,0,0,1
20029,16036569,64476314,3,4,40.76435,-73.92001,0,101.0,17,9,2017-11-15,0.28,1,0,0,1
20030,16036654,104348941,2,209,40.7341,-74.00104,0,150.0,3,1,2016-11-20,0.03,1,0,0,1
20031,16037130,11402865,2,92,40.72796,-74.00154,0,135.0,3,3,2017-07-31,0.1,1,0,0,1
20032,16037497,2622616,2,209,40.73596,-74.00927,0,220.0,4,0,NA,0.0,1,0,1,1
20033,16037576,85294325,2,201,40.77128,-73.95787,1,80.0,4,19,2018-11-24,0.6,1,0,0,1
20034,16037703,8788534,1,28,40.68903,-73.91828,0,84.0,4,88,2019-07-01,2.88,1,155,0,1
20035,16039453,86887132,3,105,40.69469,-73.78196,0,99.0,2,13,2019-06-30,1.71,2,365,0,1
20036,16040229,10812002,2,95,40.76807,-73.98418,1,100.0,2,2,2017-11-06,0.09,3,0,0,1
20037,16040987,83809962,1,60,40.66209,-73.92913,2,50.0,1,23,2018-12-29,0.74,2,364,0,1
20038,16041091,53179388,2,202,40.77105,-73.9863,0,175.0,30,4,2018-01-09,0.14,10,160,0,0
20039,16048422,25599837,1,91,40.73419,-73.95675,1,60.0,3,1,2017-01-02,0.03,1,0,0,1
20040,16050081,4087986,1,31,40.68257,-73.99626,0,170.0,2,2,2017-12-29,0.06,1,64,0,1
20041,16050276,104497453,1,13,40.68792,-73.92411,0,170.0,2,213,2019-06-29,6.9,3,37,0,1
20042,16050505,104500369,1,13,40.69519,-73.95107,0,75.0,1,3,2016-11-29,0.09,1,0,0,1
20043,16050862,17995733,1,214,40.71683,-73.94448,1,75.0,10,0,NA,0.0,1,0,1,1
20044,16051971,104516875,2,61,40.78892,-73.94185,0,130.0,2,3,2017-01-16,0.1,1,0,0,1
20045,16053606,4372057,2,202,40.77815,-73.97574,1,88.0,7,3,2017-05-31,0.1,1,0,0,1
20046,16054200,104350692,2,86,40.73204,-73.98364,1,110.0,1,16,2019-05-27,0.5,1,0,0,1
20047,16054225,104542199,2,201,40.782,-73.95143,1,200.0,2,3,2017-09-19,0.09,1,90,0,1
20048,16054732,4233535,1,13,40.68376,-73.95851,1,60.0,1,0,NA,0.0,1,0,1,1
20049,16054883,46812877,2,103,40.86271,-73.92872,0,100.0,5,39,2019-05-05,1.28,1,12,0,1
20050,16055176,2407821,2,64,40.72754,-73.98329,0,190.0,2,23,2019-06-09,0.73,1,27,0,1
20051,16055506,104558512,3,123,40.7322,-73.89944,0,86.0,2,78,2019-06-29,2.55,1,149,0,1
20052,16056111,36420662,1,214,40.70775,-73.94611,1,75.0,3,3,2017-04-29,0.11,1,0,0,1
20053,16056317,104568045,0,131,40.85018,-73.9167,1,55.0,2,0,NA,0.0,1,364,1,1
20054,16056573,617427,1,41,40.68482,-73.96075,0,145.0,2,4,2018-05-23,0.13,1,0,0,1
20055,16058082,104584267,0,131,40.84862,-73.92412,1,75.0,1,3,2019-05-19,0.32,1,365,0,1
20056,16062739,104626152,1,13,40.6892,-73.95352,1,200.0,2,3,2016-12-11,0.09,4,189,0,1
20057,16063467,2332386,1,91,40.73469,-73.95527,0,86.0,4,2,2017-03-17,0.06,1,0,0,1
20058,16063885,83278784,2,94,40.80761,-73.95416,0,160.0,1,41,2019-06-16,1.56,1,273,0,1
20059,16064539,15787004,1,28,40.69467,-73.923,1,59.0,3,11,2019-06-22,0.46,5,0,0,1
20060,16065618,87518679,2,95,40.76009,-73.98937,0,280.0,5,1,2017-01-02,0.03,1,0,0,1
20061,16066223,1713011,2,103,40.86757,-73.92699,0,89.0,14,14,2019-05-13,0.57,1,4,0,1
20062,16066417,27294350,1,28,40.69369,-73.9291,1,55.0,3,0,NA,0.0,1,0,1,1
20063,16067542,31378,1,51,40.67001,-73.96197,0,100.0,4,8,2019-01-03,0.29,3,6,0,1
20064,16067816,17285612,1,190,40.64908,-74.01418,0,75.0,4,5,2018-08-18,0.16,1,0,0,1
20065,16068067,15792248,1,108,40.63647,-73.97463,0,100.0,2,1,2017-01-02,0.03,1,0,0,1
20066,16068281,13324284,2,35,40.71608,-73.99233,1,95.0,4,1,2017-01-06,0.03,1,0,0,1
20067,16068953,39872618,1,51,40.6758,-73.93932,1,50.0,3,7,2018-05-15,0.31,1,249,0,1
20068,16069120,8455543,2,34,40.74292,-73.99969,0,599.0,2,3,2018-12-28,0.33,1,54,0,1
20069,16069784,96303866,3,44,40.78955,-73.83921,1,44.0,4,8,2017-04-23,0.27,1,3,0,1
20070,16069925,13599766,2,130,40.80325,-73.96174,1,80.0,8,3,2018-06-03,0.1,1,79,0,1
20071,16071397,7555939,2,86,40.73257,-73.98234,1,65.0,5,7,2018-09-15,0.26,1,0,0,1
20072,16072214,49336986,1,74,40.64111,-73.95667,0,98.0,2,27,2019-06-09,0.96,1,168,0,1
20073,16078800,8739010,2,64,40.72666,-73.97969,0,131.0,2,15,2018-09-23,0.49,1,11,0,1
20074,16081021,9563496,3,166,40.71032,-73.91461,1,69.0,7,0,NA,0.0,1,0,1,1
20075,16081134,24630962,1,214,40.70627,-73.94947,1,70.0,10,17,2018-03-13,0.61,1,0,0,1
20076,16081163,17848497,1,51,40.67532,-73.94138,1,35.0,3,2,2017-04-23,0.07,1,0,0,1
20077,16081508,10457196,1,151,40.66754,-73.98268,0,200.0,31,2,2019-01-06,0.17,11,310,0,0
20078,16082711,104812805,4,46,40.59784,-74.08391,1,34.0,4,51,2018-10-27,1.69,8,316,0,1
20079,16082923,29474145,3,3,40.59098,-73.80081,0,100.0,2,48,2019-06-16,1.57,1,167,0,1
20080,16083168,104816559,1,18,40.6266,-73.90375,1,85.0,3,30,2019-07-01,1.15,1,90,0,1
20081,16083752,104821930,2,201,40.77129,-73.9501,0,120.0,1,9,2018-02-25,0.28,1,0,0,1
20082,16085004,11206175,3,123,40.72254,-73.90561,1,37.0,30,10,2019-05-17,0.33,2,363,0,0
20083,16085088,52347885,1,76,40.62876,-73.92203,1,34.0,2,94,2019-06-15,3.14,2,70,0,1
20084,16085206,61391963,2,112,40.74128,-73.97863,0,175.0,30,1,2017-09-01,0.04,91,126,0,0
20085,16085227,9195264,1,214,40.72043,-73.95508,0,150.0,2,13,2017-04-17,0.41,1,0,0,1
20086,16085436,61804662,3,77,40.76904,-73.81687,1,48.0,1,54,2019-05-21,1.72,2,113,0,1
20087,16085817,104835356,1,190,40.65563,-74.00197,1,73.0,1,10,2019-05-16,0.36,3,121,0,1
20088,16086039,104838182,2,202,40.8013,-73.96669,1,85.0,7,14,2019-05-18,0.51,1,0,0,1
20089,16086320,104835356,1,190,40.65477,-74.001,1,69.0,1,32,2019-06-16,1.14,3,292,0,1
20090,16086382,4630888,2,64,40.73073,-73.98652,0,170.0,1,36,2019-06-22,1.14,1,36,0,1
20091,16086891,104835356,1,190,40.65508,-74.00188,1,66.0,1,24,2019-06-15,0.8,3,324,0,1
20092,16086949,49699620,2,201,40.77833,-73.94775,0,200.0,2,1,2016-12-29,0.03,3,0,0,1
20093,16087249,69545883,2,127,40.75356,-73.97155,1,799.0,3,1,2016-12-06,0.03,12,365,0,1
20094,16087406,69545883,2,127,40.75368,-73.97358,1,1599.0,3,2,2017-06-09,0.08,12,365,0,1
20095,16087737,104812805,4,2,40.59679,-74.083,1,34.0,4,39,2019-04-27,1.39,8,347,0,1
20096,16095062,104911818,1,41,40.69487,-73.96572,1,225.0,90,0,NA,0.0,1,90,1,0
20097,16095115,62828813,2,119,40.71339,-73.98926,1,69.0,3,47,2019-05-22,1.5,1,217,0,1
20098,16095512,15793354,1,51,40.66675,-73.92958,0,73.0,2,4,2017-06-13,0.16,1,0,0,1
20099,16095875,9488965,1,158,40.67414,-73.96723,1,125.0,1,0,NA,0.0,1,15,1,1
20100,16096372,633395,2,130,40.809,-73.9661,0,150.0,5,3,2018-06-29,0.1,1,25,0,1
20101,16097336,104927746,4,46,40.59703,-74.08676,1,33.0,4,18,2019-06-04,0.83,7,322,0,1
20102,16097690,104927746,4,46,40.59704,-74.08716,1,32.0,4,30,2019-06-22,1.2,7,342,0,1
20103,16097822,104927746,4,180,40.59587,-74.08614,1,35.0,4,10,2019-05-22,0.34,7,323,0,1
20104,16098020,69545883,2,127,40.75162,-73.9732,1,649.0,3,1,2016-12-09,0.03,12,365,0,1
20105,16098175,104927746,4,46,40.59719,-74.08754,1,32.0,4,23,2019-05-05,0.87,7,312,0,1
20106,16099007,104885443,3,4,40.76819,-73.92755,1,85.0,2,57,2019-06-22,1.86,2,306,0,1
20107,16099666,69545883,2,127,40.7524,-73.97153,1,699.0,3,1,2016-12-11,0.03,12,365,0,1
20108,16100032,69545883,2,127,40.75362,-73.97332,1,799.0,3,1,2016-12-11,0.03,12,365,0,1
20109,16100652,88191,1,31,40.6799,-73.99722,0,290.0,6,3,2017-08-28,0.1,1,0,0,1
20110,16100819,4198285,1,214,40.71026,-73.94744,0,145.0,3,43,2019-07-04,1.36,1,5,0,1
20111,16101054,13224803,2,112,40.74446,-73.98044,0,199.0,5,53,2019-05-10,1.67,1,0,0,1
20112,16103920,79060345,2,34,40.73992,-74.00221,0,200.0,4,31,2019-07-01,1.31,1,291,0,1
20113,16107664,40744019,2,34,40.74694,-73.99728,0,181.0,1,158,2019-06-23,5.08,1,173,0,1
20114,16108194,2642093,1,91,40.73124,-73.95527,1,75.0,5,1,2017-10-04,0.05,1,0,0,1
20115,16110204,394223,1,182,40.66459,-73.9905,0,130.0,4,1,2017-01-01,0.03,1,0,0,1
20116,16111812,105049322,3,50,40.75094,-73.85244,0,125.0,1,16,2017-11-12,0.52,1,157,0,1
20117,16112503,105056232,2,92,40.7324,-73.99708,0,300.0,5,0,NA,0.0,1,0,1,1
20118,16112663,93742479,2,201,40.77316,-73.94495,0,250.0,2,10,2019-01-12,0.33,1,0,0,1
20119,16113712,105069538,2,61,40.80764,-73.93963,0,175.0,1,8,2018-10-03,0.29,1,66,0,1
20120,16113842,3842134,1,91,40.72641,-73.94657,1,59.0,20,7,2019-04-28,0.27,3,342,0,1
20121,16119492,44802851,1,214,40.71603,-73.96426,0,180.0,4,63,2019-06-23,2.02,1,1,0,1
20122,16119541,700224,1,19,40.68424,-73.98545,1,250.0,5,0,NA,0.0,4,50,1,1
20123,16120533,56878925,1,30,40.63485,-73.92055,2,40.0,2,4,2017-12-27,0.13,2,3,0,1
20124,16120794,9584918,2,34,40.74208,-74.00121,0,156.0,5,4,2018-01-04,0.13,1,0,0,1
20125,16120840,8572778,2,127,40.76409,-73.9791,0,500.0,2,4,2018-04-21,0.13,1,91,0,1
20126,16122024,66915031,2,206,40.84657,-73.9357,1,65.0,2,55,2019-06-11,5.54,1,5,0,1
20127,16122082,7245581,2,206,40.83493,-73.93859,0,68.0,90,4,2019-03-04,0.25,19,338,0,0
20128,16122223,3740293,2,202,40.78859,-73.97568,1,60.0,14,1,2017-05-23,0.04,1,0,0,1
20129,16122441,6171011,2,61,40.81067,-73.93896,0,150.0,7,4,2019-04-02,0.3,1,127,0,1
20130,16123133,1628075,1,80,40.69015,-73.97264,0,265.0,31,33,2018-11-17,1.2,1,281,0,0
20131,16123657,6984985,2,127,40.75574,-73.9705,0,279.0,5,3,2017-07-17,0.1,1,0,0,1
20132,16123943,104661811,4,2,40.59412,-74.06955,1,105.0,1,12,2019-05-19,0.39,1,89,0,1
20133,16124987,105163782,2,94,40.81783,-73.94051,0,110.0,2,60,2019-07-01,1.92,1,47,0,1
20134,16130658,17138432,1,91,40.72725,-73.944,0,130.0,4,10,2019-03-18,0.33,1,0,0,1
20135,16131672,105225099,2,201,40.7687,-73.95596,0,500.0,2,1,2016-12-29,0.03,1,0,0,1
20136,16132114,90658585,4,194,40.63267,-74.08369,1,34.0,3,24,2019-06-10,0.78,3,159,0,1
20137,16133101,1626704,1,13,40.69512,-73.94978,1,75.0,2,55,2018-12-30,1.95,1,0,0,1
20138,16133127,105025187,2,64,40.72624,-73.978,1,49.0,3,1,2017-08-04,0.04,2,0,0,1
20139,16133543,105239473,1,52,40.68239,-73.89319,1,65.0,3,22,2019-01-01,0.7,1,89,0,1
20140,16134738,9372363,1,20,40.61426,-73.97746,1,65.0,3,8,2019-06-18,0.26,2,40,0,1
20141,16134745,471153,1,214,40.71014,-73.96384,0,300.0,7,2,2018-06-29,0.09,1,352,0,1
20142,16135399,105258361,2,202,40.79528,-73.97325,1,100.0,3,38,2019-04-03,1.21,1,14,0,1
20143,16135897,104700532,1,13,40.69383,-73.94326,1,55.0,1,1,2017-01-01,0.03,1,6,0,1
20144,16136213,1886695,1,28,40.68338,-73.9078,1,70.0,2,16,2019-06-30,0.87,1,29,0,1
20145,16136287,15863391,1,41,40.68987,-73.96095,1,49.0,5,16,2019-01-10,0.53,1,0,0,1
20146,16140364,44037475,1,13,40.69278,-73.95987,1,50.0,30,11,2019-01-02,0.36,4,79,0,0
20147,16140940,105315535,1,158,40.67549,-73.96598,0,158.0,30,7,2019-03-30,0.26,3,37,0,0
20148,16141267,5187497,1,28,40.6901,-73.91447,1,50.0,4,0,NA,0.0,2,0,1,1
20149,16141887,33651056,1,28,40.68778,-73.91381,1,120.0,3,1,2017-01-04,0.03,1,0,0,1
20150,16143844,35281088,2,94,40.82191,-73.9419,1,44.0,2,45,2019-06-29,1.43,1,18,0,1
20151,16143905,2125221,1,214,40.72171,-73.95487,0,150.0,4,19,2019-06-10,0.62,1,80,0,1
20152,16143977,12018166,1,13,40.68423,-73.95715,0,209.0,2,7,2019-05-01,0.23,1,201,0,1
20153,16144479,105348414,2,92,40.73385,-73.99928,0,200.0,5,1,2018-03-03,0.06,1,36,0,1
20154,16144586,79751933,1,51,40.67034,-73.95169,1,30.0,3,1,2016-12-16,0.03,1,0,0,1
20155,16144596,105349749,2,94,40.82349,-73.94053,1,80.0,2,10,2019-06-28,0.32,1,8,0,1
20156,16145655,105359406,3,189,40.74535,-73.91985,1,135.0,7,1,2017-01-01,0.03,1,0,0,1
20157,16145871,30826993,1,151,40.6734,-73.98235,0,250.0,3,54,2019-06-14,1.72,1,0,0,1
20158,16145967,15956611,2,61,40.80397,-73.93499,1,100.0,29,4,2018-12-31,0.18,2,66,0,0
20159,16146442,20319948,1,51,40.66838,-73.93134,1,50.0,4,28,2018-04-30,0.95,1,0,0,1
20160,16146708,10332773,2,94,40.81749,-73.94315,1,110.0,2,137,2019-07-03,4.37,1,102,0,1
20161,16146834,17638424,3,68,40.74658,-73.87358,1,30.0,1,106,2019-06-30,3.36,8,142,0,1
20162,16147001,35093829,1,214,40.71319,-73.93606,0,160.0,2,11,2018-02-06,0.35,1,0,0,1
20163,16147164,620436,2,145,40.72174,-73.99482,0,295.0,5,36,2019-06-27,1.4,1,16,0,1
20164,16147304,69545883,2,127,40.75302,-73.97221,1,699.0,3,2,2016-12-15,0.06,12,365,0,1
20165,16147405,32545798,1,214,40.71329,-73.96223,1,60.0,2,7,2017-06-12,0.23,5,0,0,1
20166,16148036,94536810,0,24,40.85711,-73.86474,1,45.0,5,30,2019-05-23,0.98,2,318,0,1
20167,16148051,40146897,1,51,40.67368,-73.92165,1,29.0,2,97,2019-06-24,3.07,5,145,0,1
20168,16148141,105384236,2,206,40.85425,-73.93585,1,80.0,1,11,2019-06-02,0.6,1,31,0,1
20169,16148374,60628529,2,61,40.796,-73.94863,0,265.0,3,111,2019-06-22,3.53,1,155,0,1
20170,16148563,19584296,2,61,40.79147,-73.94791,0,225.0,5,6,2018-08-06,0.38,1,0,0,1
20171,16148691,3912009,2,94,40.82408,-73.94643,0,210.0,2,4,2018-06-03,0.13,2,0,0,1
20172,16148973,28804489,2,64,40.73121,-73.98693,0,220.0,5,46,2019-07-01,1.81,1,92,0,1
20173,16149186,105375380,0,218,40.89743,-73.86983,1,68.0,2,1,2018-05-19,0.07,2,39,0,1
20174,16153863,34508225,1,28,40.70389,-73.92771,0,135.0,3,5,2018-07-01,0.2,1,0,0,1
20175,16154699,102012893,2,94,40.80695,-73.94982,0,130.0,2,133,2019-07-07,4.21,2,21,0,1
20176,16154904,32610275,2,145,40.72075,-73.99393,1,110.0,3,0,NA,0.0,1,0,1,1
20177,16155648,21877498,1,28,40.70272,-73.93005,0,140.0,3,0,NA,0.0,2,0,1,1
20178,16156753,105455587,3,79,40.71746,-73.85667,1,60.0,1,0,NA,0.0,1,0,1,1
20179,16157387,7858210,2,94,40.81588,-73.93984,0,400.0,2,3,2018-09-25,0.1,4,180,0,1
20180,16157731,105461266,1,25,40.69107,-73.99378,0,200.0,4,71,2019-06-29,2.3,1,230,0,1
20181,16158270,105310740,1,13,40.68301,-73.95305,0,76.0,30,7,2019-06-29,0.27,3,310,0,0
20182,16158314,20195183,1,214,40.71749,-73.95246,0,200.0,2,9,2019-04-23,0.29,1,0,0,1
20183,16159444,27977412,1,60,40.64583,-73.9483,2,25.0,30,10,2018-07-12,0.32,4,332,0,0
20184,16159778,13483196,1,214,40.71212,-73.96086,1,90.0,1,0,NA,0.0,1,0,1,1
20185,16159901,69545883,2,127,40.75228,-73.97185,1,799.0,2,1,2016-12-30,0.03,12,365,0,1
20186,16160189,6007970,1,214,40.70666,-73.93666,1,45.0,3,31,2019-03-03,1.01,1,0,0,1
20187,16160621,105481269,2,209,40.73678,-74.00566,0,800.0,5,0,NA,0.0,1,88,1,1
20188,16160783,104926837,2,73,40.70654,-74.00712,1,176.0,3,123,2019-06-30,3.9,3,17,0,1
20189,16161688,415660,1,214,40.71332,-73.96585,1,85.0,6,7,2019-05-27,0.23,2,19,0,1
20190,16161819,83732495,1,60,40.65221,-73.93634,1,21.0,5,4,2017-04-30,0.15,1,0,0,1
20191,16161888,105489342,1,26,40.66041,-73.91562,0,129.0,2,73,2019-06-24,2.34,1,82,0,1
20192,16161905,30110593,1,13,40.68226,-73.9485,0,135.0,3,0,NA,0.0,1,0,1,1
20193,16162247,88384901,1,182,40.66707,-73.98611,1,145.0,4,0,NA,0.0,1,0,1,1
20194,16162363,104926837,2,73,40.70551,-74.00735,1,113.0,3,131,2019-07-04,4.21,3,12,0,1
20195,16162621,104781467,1,214,40.71306,-73.94856,0,199.0,3,1,2016-12-11,0.03,1,0,0,1
20196,16162933,101289150,0,32,40.82286,-73.84765,0,86.0,2,86,2019-06-10,2.76,1,171,0,1
20197,16163275,78433586,3,4,40.76001,-73.91865,0,95.0,2,9,2017-08-26,0.29,1,212,0,1
20198,16163672,60495305,2,201,40.7732,-73.95857,1,100.0,2,14,2018-01-01,0.46,1,0,0,1
20199,16163725,68544687,2,145,40.72321,-73.99514,0,199.0,3,3,2017-05-28,0.1,1,0,0,1
20200,16163768,104926837,2,73,40.7054,-74.00763,1,146.0,3,104,2019-06-17,3.31,3,7,0,1
20201,16163874,105507665,1,13,40.68249,-73.93234,0,150.0,4,73,2019-06-24,2.33,1,228,0,1
20202,16164264,105511610,2,119,40.71916,-73.99229,1,98.0,2,76,2019-06-24,2.42,1,46,0,1
20203,16164399,1538057,1,13,40.69501,-73.93363,0,25.0,2,50,2019-06-15,1.65,1,6,0,1
20204,16164497,105513623,1,13,40.6885,-73.93283,0,130.0,2,51,2019-06-30,1.76,1,83,0,1
20205,16164613,48832831,2,202,40.77146,-73.98906,0,200.0,2,3,2016-12-18,0.1,1,0,0,1
20206,16164699,42814202,3,83,40.74271,-73.78749,0,94.0,1,18,2019-05-02,0.6,3,173,0,1
20207,16164856,12610226,2,64,40.72315,-73.97878,0,150.0,5,8,2018-09-23,0.26,1,0,0,1
20208,16165498,28875304,1,28,40.68856,-73.91503,1,85.0,4,4,2019-01-02,0.13,2,8,0,1
20209,16166989,4936720,1,214,40.71545,-73.95406,1,110.0,1,77,2019-06-12,2.51,2,39,0,1
20210,16170544,86115767,2,34,40.74485,-74.00186,0,60.0,1,124,2019-07-04,3.94,1,86,0,1
20211,16171293,10737943,2,201,40.77257,-73.94616,1,48.0,30,7,2019-05-12,0.26,10,342,0,0
20212,16171595,105162882,2,202,40.7987,-73.9621,1,110.0,1,1,2016-12-07,0.03,1,0,0,1
20213,16171868,73447493,1,13,40.69587,-73.93407,1,60.0,2,37,2019-06-24,1.18,1,90,0,1
20214,16172073,105572605,1,74,40.64745,-73.96207,0,72.0,1,15,2019-06-23,3.13,1,1,0,1
20215,16172162,72808547,2,94,40.80804,-73.943,0,120.0,4,22,2019-06-24,0.71,1,0,0,1
20216,16172498,102383709,2,94,40.83069,-73.94779,1,58.0,4,131,2019-06-26,4.17,2,115,0,1
20217,16172895,9007993,2,34,40.74111,-73.99594,0,150.0,3,2,2017-08-13,0.08,1,0,0,1
20218,16173500,105582490,3,166,40.71041,-73.90977,1,40.0,2,20,2018-04-13,0.64,1,0,0,1
20219,16173564,92828204,2,127,40.75979,-73.96444,0,1200.0,1,36,2019-06-09,1.64,1,354,0,1
20220,16174233,9293730,2,201,40.76982,-73.95697,0,89.0,30,11,2019-06-22,0.4,16,261,0,0
20221,16174929,22432953,1,214,40.70816,-73.94822,1,55.0,4,3,2017-05-05,0.1,1,0,0,1
20222,16175367,1354727,3,4,40.77572,-73.9339,0,150.0,5,2,2019-01-01,0.07,2,0,0,1
20223,16175456,1314045,1,214,40.71341,-73.94824,1,99.0,1,230,2019-07-05,7.28,3,353,0,1
20224,16175740,105074140,3,77,40.76153,-73.80304,1,38.0,1,69,2019-02-27,2.19,4,0,0,1
20225,16177263,45520477,2,209,40.73365,-74.0041,0,500.0,3,21,2019-05-28,0.73,1,365,0,1
20226,16177837,61391963,2,112,40.74,-73.97936,0,142.0,30,9,2019-06-03,0.3,91,342,0,0
20227,16177970,65974774,2,201,40.77372,-73.95418,1,114.0,1,40,2019-04-26,1.28,3,324,0,1
20228,16178531,3473672,1,214,40.70484,-73.9377,0,175.0,2,21,2019-06-28,0.81,1,313,0,1
20229,16178928,83929409,2,209,40.73621,-74.00612,0,350.0,2,5,2019-07-01,0.16,1,0,0,1
20230,16179502,13325936,2,61,40.79275,-73.94191,1,60.0,5,1,2017-01-02,0.03,1,0,0,1
20231,16179862,95766078,1,13,40.68367,-73.95101,1,75.0,1,0,NA,0.0,2,0,1,1
20232,16180783,6338496,3,125,40.71157,-73.87619,0,85.0,30,0,NA,0.0,1,280,1,0
20233,16182780,105668518,2,206,40.8407,-73.93886,1,100.0,2,4,2017-05-08,0.13,1,0,0,1
20234,16185437,22243853,1,214,40.7142,-73.96408,1,60.0,3,21,2018-09-11,0.72,1,0,0,1
20235,16186828,563530,0,111,40.86352,-73.90503,1,80.0,30,0,NA,0.0,1,365,1,0
20236,16189705,5998815,2,188,40.73052,-73.9778,1,85.0,3,16,2019-06-21,0.51,1,9,0,1
20237,16190110,19238497,1,159,40.65538,-73.96056,1,36.0,7,8,2017-08-19,0.26,1,0,0,1
20238,16190577,43729733,2,61,40.78565,-73.94268,1,150.0,1,56,2019-06-24,1.79,1,272,0,1
20239,16190902,32084117,2,34,40.74183,-73.99997,0,330.0,2,124,2019-05-27,3.94,1,317,0,1
20240,16191596,105640471,1,190,40.64024,-74.01573,1,54.0,1,18,2018-11-11,0.61,8,241,0,1
20241,16191889,12943509,1,214,40.713,-73.94109,1,35.0,3,0,NA,0.0,1,0,1,1
20242,16191967,105640471,1,190,40.64074,-74.01512,1,53.0,1,18,2019-06-17,0.63,8,360,0,1
20243,16192835,47453782,1,214,40.70729,-73.93129,0,175.0,2,44,2019-05-12,1.43,1,3,0,1
20244,16193259,105640471,1,190,40.64052,-74.01539,1,48.0,1,10,2019-06-10,0.71,8,240,0,1
20245,16193729,105640471,1,190,40.64167,-74.01532,1,39.0,3,23,2019-01-02,0.82,8,137,0,1
20246,16193749,105753805,3,68,40.74396,-73.87476,1,70.0,1,8,2019-06-08,0.26,1,302,0,1
20247,16194283,40532977,1,13,40.68128,-73.91196,1,29.0,60,13,2019-05-01,0.42,4,51,0,0
20248,16194421,42734669,2,35,40.7155,-73.99198,0,120.0,20,4,2017-10-09,0.13,1,0,0,1
20249,16194651,105762561,3,105,40.68038,-73.77244,0,125.0,3,42,2019-06-10,1.85,3,348,0,1
20250,16194815,31820164,2,94,40.81816,-73.94544,0,100.0,4,62,2019-06-17,2.1,1,80,0,1
20251,16195143,105394139,0,78,40.86914,-73.8951,1,79.0,3,73,2019-06-20,2.79,4,69,0,1
20252,16199608,312722,1,214,40.7087,-73.95427,1,70.0,20,3,2018-10-27,0.15,4,275,0,1
20253,16201857,7824337,1,74,40.65202,-73.96325,1,95.0,3,14,2018-08-27,0.46,2,0,0,1
20254,16201959,67523,1,13,40.69097,-73.93612,0,77.0,2,51,2019-07-07,3.1,1,5,0,1
20255,16202083,11073179,1,159,40.66122,-73.94867,1,75.0,1,3,2019-02-23,0.1,1,0,0,1
20256,16202095,6277934,1,214,40.71868,-73.94918,0,210.0,4,0,NA,0.0,1,0,1,1
20257,16202302,104814891,2,35,40.71521,-73.99169,1,80.0,2,152,2019-07-05,5.01,1,105,0,1
20258,16202962,105828180,3,189,40.74604,-73.9217,0,120.0,2,78,2019-06-14,2.55,3,135,0,1
20259,16204030,34307713,1,214,40.71422,-73.95732,0,175.0,2,71,2019-06-20,2.35,1,68,0,1
20260,16204655,78119367,1,28,40.7015,-73.9266,1,82.0,2,0,NA,0.0,1,0,1,1
20261,16205027,22511613,1,43,40.68714,-73.99283,1,114.0,1,2,2017-11-05,0.09,2,0,0,1
20262,16205154,17167740,1,182,40.66593,-73.9879,1,93.0,2,34,2018-01-04,1.11,1,34,0,1
20263,16205219,28365672,2,130,40.80793,-73.95799,1,55.0,6,0,NA,0.0,1,0,1,1
20264,16205272,104238268,2,94,40.81309,-73.94614,0,199.0,30,16,2017-12-31,0.57,1,150,0,0
20265,16205431,7618966,2,145,40.72243,-73.996,0,387.0,1,0,NA,0.0,1,0,1,1
